instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time,estimated_runtime
instance_8752,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,386612.0,386612.0,391168.0,4556.0
instance_8754,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,386702.0,386703.0,406336.0,19634.0
instance_8756,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,386870.0,386883.0,390476.0,3606.0
instance_8757,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,386870.0,386883.0,392489.0,5619.0
instance_8761,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,386870.0,386883.0,390476.0,3606.0
instance_8762,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,386870.0,386883.0,390424.0,3554.0
instance_8763,HN,app_55,2,2,1,1,25,25,16.0,16.0,255.0,300.0,2,386870.0,386883.0,390503.0,3633.0
instance_8766,HN,app_54,8,8,1,1,25,25,32.0,32.0,85.0,100.0,2,386872.0,386883.0,390503.0,3631.0
instance_8769,HN,app_101,8,8,1,1,25,25,50.0,50.0,170.0,200.0,2,388167.0,388167.0,388196.0,29.0
instance_8770,HN,app_101,8,8,1,1,25,25,50.0,50.0,170.0,200.0,2,388435.0,388448.0,388527.0,92.0
instance_8773,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,389747.0,389774.0,926194.0,536447.0
instance_8774,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,389747.0,389953.0,396356.0,6609.0
instance_8775,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,389748.0,389748.0,396424.0,6676.0
instance_8776,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,389748.0,389748.0,399439.0,9691.0
instance_8778,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,389748.0,389774.0,411543.0,21795.0
instance_8779,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,389748.0,389774.0,617097.0,227349.0
instance_8782,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,390276.0,390304.0,397203.0,6927.0
instance_8783,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,390276.0,390304.0,397274.0,6998.0
instance_8787,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,390287.0,390288.0,512393.00000000006,122106.00000000006
instance_8788,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390437.0,390437.0,413532.0,23095.0
instance_8789,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390497.0,390497.0,403457.0,12960.0
instance_8790,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390527.0,390527.0,492864.00000000006,102337.00000000006
instance_8791,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390527.0,390527.0,509467.00000000006,118940.00000000006
instance_8793,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390617.0,390617.0,402747.0,12130.0
instance_8794,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390647.0,390648.0,402655.0,12008.0
instance_8795,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,390647.0,390648.0,467884.00000000006,77237.00000000006
instance_8797,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,391218.0,391218.0,464333.0,73115.0
instance_8798,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,391368.0,391368.0,395873.0,4505.0
instance_8799,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,391476.0,391476.0,396059.0,4583.0
instance_8800,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,391607.0,391652.0,398915.0,7308.0
instance_8801,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,391476.0,391476.0,487372.00000000006,95896.00000000006
instance_8802,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,391608.0,391608.0,396424.0,4816.0
instance_8803,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,393257.0,393257.0,412368.0,19111.0
instance_8804,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,395081.0,395081.0,395293.0,212.0
instance_8805,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,395260.0,395261.0,403590.0,8330.0
instance_8806,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,395260.0,395261.0,404512.0,9252.0
instance_8807,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,395649.0,395705.0,415112.0,19463.0
instance_8808,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,395295.0,395295.0,2291824.0,1896529.0
instance_8809,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,395410.0,395411.0,411522.0,16112.0
instance_8810,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,395891.0,395891.0,406267.0,10376.0
instance_8812,CN,app_102,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,396042.0,396070.0,693492.0,297450.0
instance_8814,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,395920.0,395920.0,396050.0,130.0
instance_8815,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,396401.0,396430.0,403992.0,7591.0
instance_8816,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,396491.0,396491.0,402887.0,6396.0
instance_8817,HN,app_21,8,8,1,1,75,75,16.0,16.0,255.0,300.0,4,397074.0,397086.0,400649.0,3575.0
instance_8818,HN,app_52,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,397074.0,397086.0,400708.0,3634.0
instance_8819,HN,app_18,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,397074.0,397086.0,400712.0,3638.0
instance_8820,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,397274.0,397274.0,412434.0,15160.0
instance_8821,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,398299.0,398487.0,512011.00000000006,113712.00000000006
instance_8823,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,399170.0,399212.0,1057264.0,658094.0
instance_8828,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,402129.0,402129.0,406394.0,4265.0
instance_8829,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,402129.0,402129.0,414660.0,12531.0
instance_8830,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,402129.0,402129.0,456595.0,54466.0
instance_8831,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,402129.0,402129.0,1030220.0,628091.0
instance_8832,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,402129.0,402129.0,410792.0,8663.0
instance_8836,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8837,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8838,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8839,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8840,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8841,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8842,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8843,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8844,HN,app_32,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,402780.0,402780.0,838973.0,436193.0
instance_8846,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,402849.0,402909.0,525702.0,122853.0
instance_8847,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,402909.0,402909.0,452126.0,49217.0
instance_8848,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,402909.0,402909.0,562205.0,159296.0
instance_8849,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,402969.0,402969.0,1463057.0,1060088.0
instance_8850,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,403150.0,403150.0,693372.0,290222.0
instance_8851,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,403209.0,403209.0,1608535.0,1205326.0
instance_8852,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,403210.0,403214.0,511916.00000000006,108706.00000000006
instance_8853,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,403329.0,403384.0,420313.0,16984.0
instance_8854,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,403479.0,403480.0,2288731.0,1885252.0
instance_8856,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,403750.0,403809.0,1209771.0,806021.0
instance_8857,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,403869.0,403989.0,414266.0,10397.0
instance_8858,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,404020.0,404050.0,1026897.0,622877.0
instance_8859,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,404022.0,404022.0,1318726.0,914704.0
instance_8860,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,404111.0,404170.0,421490.0,17379.0
instance_8861,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,404199.0,404199.0,404332.0,133.0
instance_8862,CN,app_92,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,404414.0,404414.0,2645775.0,2241361.0
instance_8864,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,404830.0,404890.0,420517.0,15687.0
instance_8865,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,404830.0,404830.0,2522738.0,2117908.0
instance_8867,CN,app_12,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,404831.0,404935.0,411644.0,6813.0
instance_8868,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,404831.0,404831.0,467511.00000000006,62680.00000000006
instance_8870,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,405377.0,405388.0,406339.0,962.0
instance_8871,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,405377.0,405388.0,406339.0,962.0
instance_8872,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,405379.0,405379.0,405500.0,121.0
instance_8874,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,405628.0,405628.0,405760.0,132.0
instance_8875,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,405627.0,405763.0,422979.0,17352.0
instance_8877,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,405627.0,405762.0,442387.0,36760.0
instance_8878,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,405734.0,405734.0,411241.0,5507.0
instance_8879,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,405761.0,405790.0,994921.0,589160.0
instance_8880,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,405627.0,405763.0,444195.0,38568.0
instance_8881,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,406121.0,406121.0,1039610.0,633489.0
instance_8882,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,406341.0,406413.0,407385.0,1044.0
instance_8883,CN,app_91,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,406341.0,406413.0,1008606.0,602265.0
instance_8885,CN,app_41,96,96,0,0,51,51,640.0,640.0,340.0,400.0,-1,408185.0,408185.0,1837232.0,1429047.0
instance_8887,CN,app_88,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,408313.0,408338.0,2394313.0,1986000.0
instance_8888,CN,app_37,96,96,0,0,51,51,480.0,480.0,320.0,400.0,-1,409301.0,409360.0,412034.0,2733.0
instance_8889,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,409311.0,409311.0,409442.0,131.0
instance_8890,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,410216.0,410217.0,501215.00000000006,90999.00000000006
instance_8891,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,410216.0,410217.0,1037533.0,627317.0
instance_8892,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411698.0,411698.0,411820.0,122.0
instance_8893,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411424.0,411424.0,411544.0,120.0
instance_8894,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411543.0,411543.0,411663.0,120.0
instance_8895,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411831.0,411831.0,411952.0,121.0
instance_8896,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,410608.0,410712.0,607574.0,196966.0
instance_8897,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,410216.0,411497.0,1038727.0,628511.0
instance_8899,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,410217.0,410217.0,419293.0,9076.0
instance_8902,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,410217.0,410232.0,505364.00000000006,95147.00000000006
instance_8903,CN,app_12,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,410217.0,410232.0,509327.00000000006,99110.00000000006
instance_8904,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,410217.0,410232.0,605715.0,195498.0
instance_8905,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,410217.0,410232.0,796704.0,386487.0
instance_8906,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,410346.0,410499.0,473364.00000000006,63018.00000000006
instance_8907,CN,app_78,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,410347.0,410499.0,1802084.0,1391737.0
instance_8908,CN,app_95,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,410726.0,411847.0,1811628.0,1400902.0
instance_8919,HN,app_103,8,8,1,1,25,25,40.0,40.0,255.0,300.0,4,410729.0,411427.0,2628089.0,2217360.0
instance_8922,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411159.0,411159.0,411283.0,124.0
instance_8923,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,410758.0,410758.0,1030171.0,619413.0
instance_8924,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411518.0,411518.0,411640.0,122.0
instance_8925,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,412190.0,412190.0,412311.0,121.0
instance_8926,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411842.0,411842.0,411963.0,121.0
instance_8927,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,410966.0,410966.0,574333.0,163367.0
instance_8928,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,411025.0,411025.0,1477368.0,1066343.0
instance_8930,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,411610.0,411727.0,1138557.0,726947.0
instance_8931,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,411386.0,411386.0,1853234.0,1441848.0
instance_8932,CN,app_55,64,64,0,0,1,1,480.0,480.0,510.0,600.0,-1,411386.0,411386.0,419175.0,7789.0
instance_8933,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411520.0,411547.0,692614.0,281094.0
instance_8934,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,411687.0,411792.0,1818159.0,1406472.0
instance_8936,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,411726.0,411754.0,479342.00000000006,67616.00000000006
instance_8940,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,413598.0,413657.0,414585.0,987.0
instance_8941,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,411327.0,411967.0,994306.0,582979.0
instance_8945,CN,app_53,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,412136.0,412447.0,468676.00000000006,56540.00000000006
instance_8947,CN,app_107,96,96,0,0,1,1,600.0,600.0,255.0,300.0,-1,412646.0,412646.0,412780.0,134.0
instance_8948,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,412680.0,412692.0,996571.0,583891.0
instance_8949,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,412928.0,413032.0,1030043.0,617115.0
instance_8950,CN,app_2,64,64,0,0,1,1,320.0,320.0,425.0,500.0,-1,412929.0,413047.0,997136.0,584207.0
instance_8952,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,413340.0,413340.0,413468.0,128.0
instance_8953,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,415635.0,415635.0,415757.0,122.0
instance_8954,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,413314.0,413532.0,627363.0,214049.0
instance_8955,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,413943.0,413943.0,414063.0,120.0
instance_8956,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,414611.0,414611.0,414732.0,121.0
instance_8957,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,414419.0,414419.0,414541.0,122.0
instance_8958,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,413621.0,414857.0,1387605.0,973984.0
instance_8959,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,415362.0,415387.0,1744862.0,1329500.0
instance_8960,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,413636.0,413636.0,1792430.0,1378794.0
instance_8962,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,413366.0,414127.0,1551903.0,1138537.0
instance_8963,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,415410.0,415410.0,415530.0,120.0
instance_8964,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,414489.0,414489.0,506185.00000000006,91696.00000000006
instance_8965,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,415358.0,415544.0,423166.0,7808.0
instance_8966,CN,app_27,64,64,0,0,1,1,320.0,320.0,384.0,480.0,-1,415908.0,415908.0,1798339.0,1382431.0
instance_8967,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,416139.0,416139.0,1229614.0,813475.0
instance_8968,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,416527.0,416527.0,466869.0,50342.0
instance_8969,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,416534.0,416534.0,416666.0,132.0
instance_8970,CN,app_68,48,48,0,0,1,1,400.0,400.0,425.0,500.0,2,417458.0,417639.0,1535142.0,1117684.0
instance_8972,CN,app_46,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,418163.0,418163.0,501664.00000000006,83501.00000000006
instance_8973,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,418163.0,418209.0,620871.0,202708.0
instance_8974,CN,app_55,64,64,0,0,1,1,480.0,480.0,510.0,600.0,-1,418163.0,418163.0,509457.00000000006,91294.00000000006
instance_8975,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,418674.0,418688.0,2043892.0,1625218.0
instance_8977,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,418875.0,418875.0,434702.0,15827.0
instance_8979,CN,app_19,64,64,0,0,1,1,320.0,320.0,240.0,300.0,-1,419498.0,419498.0,1210997.0,791499.0
instance_8980,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,419663.0,419719.0,517530.00000000006,97867.00000000006
instance_8981,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,419693.0,419693.0,506609.00000000006,86916.00000000006
instance_8982,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,420325.0,420369.0,464048.0,43723.0
instance_8983,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,421710.0,422145.0,429190.0,7480.0
instance_8984,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,421740.0,421740.0,474067.00000000006,52327.00000000006
instance_8985,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,421842.0,421900.0,465543.0,43701.0
instance_8986,CN,app_49,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,442864.0,442864.0,442994.0,130.0
instance_8987,CN,app_49,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,459987.0,459987.0,460118.0,131.0
instance_8988,CN,app_49,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,421858.0,421858.0,542293.0,120435.0
instance_8989,CN,app_49,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,421858.0,421858.0,542304.0,120446.0
instance_8991,HN,app_49,8,8,1,1,50,50,40.0,40.0,100.0,100.0,2,421886.0,421886.0,473248.00000000006,51362.00000000006
instance_8992,HN,app_49,8,8,1,1,50,50,40.0,40.0,100.0,100.0,2,421886.0,421886.0,473248.00000000006,51362.00000000006
instance_8993,HN,app_49,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,421888.0,421888.0,473238.00000000006,51350.00000000006
instance_8994,HN,app_49,8,8,1,1,25,25,40.0,40.0,85.0,100.0,4,421888.0,421888.0,473238.00000000006,51350.00000000006
instance_8996,CN,app_28,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,425561.0,425562.0,1767108.0,1341547.0
instance_9001,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,432116.0,432116.0,1784698.0,1352582.0
instance_9002,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,433052.0,433052.0,451292.0,18240.0
instance_9003,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,433054.0,433054.0,451424.0,18370.0
instance_9004,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,434878.0,434921.0,1411269.0,976391.0
instance_9005,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,436159.0,436186.0,2174054.0,1737895.0
instance_9007,HN,app_19,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,436247.0,436319.0,581523.0,145276.0
instance_9009,HN,app_22,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,436248.0,436248.0,1197566.0,761318.0
instance_9010,HN,app_73,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,437515.0,437515.0,439846.0,2331.0
instance_9011,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,439486.0,439486.0,456069.0,16583.0
instance_9012,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,439486.0,439486.0,439610.0,124.0
instance_9013,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,441422.0,441422.0,441784.0,362.0
instance_9014,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,441786.0,441786.0,452120.0,10334.0
instance_9016,CN,app_93,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,442407.0,442463.0,1096875.0,654468.0
instance_9017,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,443468.0,443468.0,443592.0,124.0
instance_9018,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,445778.0,445778.0,449323.0,3545.0
instance_9019,HN,app_111,8,8,1,1,25,25,40.0,40.0,170.0,200.0,10,445778.0,445778.0,455457.0,9679.0
instance_9020,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,448744.0,448744.0,448869.0,125.0
instance_9021,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,449969.0,449969.0,510064.00000000006,60095.00000000006
instance_9022,CN,app_49,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,450749.0,450753.0,473704.00000000006,22955.00000000006
instance_9024,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,450838.0,450839.0,579489.0,128651.0
instance_9025,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,450988.0,450988.0,481495.00000000006,30507.00000000006
instance_9026,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,451198.0,451198.0,643850.0,192652.0
instance_9027,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,451348.0,451348.0,532431.0,81083.0
instance_9029,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,455404.0,455404.0,473944.00000000006,18540.00000000006
instance_9030,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,455914.0,455914.0,1093170.0,637256.0
instance_9033,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,462365.0,462365.0,483944.00000000006,21579.00000000006
instance_9035,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,462966.0,462996.0,561520.0,98554.0
instance_9038,CN,app_26,48,48,0,0,1,1,300.0,300.0,408.0,480.0,-1,464527.0,464584.0,1399448.0,934921.0
instance_9039,CN,app_19,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,465761.0,465762.0,494700.00000000006,28939.00000000006
instance_9040,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,465761.0,465931.0,473438.00000000006,7677.000000000058
instance_9041,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,465762.0,465762.0,1844347.0,1378585.0
instance_9042,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,465764.0,465811.0,473291.00000000006,7527.000000000058
instance_9043,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,465764.0,465811.0,473747.00000000006,7983.000000000058
instance_9044,CN,app_50,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,465764.0,465766.0,487956.00000000006,22192.00000000006
instance_9046,CN,app_18,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,466392.0,466392.0,1766950.0,1300558.0
instance_9047,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,467412.00000000006,467412.00000000006,551692.0,84279.99999999994
instance_9049,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,468039.00000000006,468039.00000000006,477646.00000000006,9607.0
instance_9050,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,468039.00000000006,468064.00000000006,478412.00000000006,10373.0
